imdb_id,director,original_title,genre,overview
tt0270523,Joe Dante,The Movie Orgy,Comedy,"""The Movie Orgy"" includes clips from television programs and B-movies of the 1950s and 1960s, as well as commercials, music clips, newsreels, blooper outtakes, satiric short films and promotional and government films. The effect is something like a simulation of a lazy Saturday of channel surfing or a long double (or triple) matinee at the movies. The film is primarily structured around extended clips from Attack of the 50 Foot Woman (1958) and Speed Crazy (1959); as it progresses, segments primarily culled from about a dozen other films and programs are increasingly intercut to create the effect of a single disjointed story in which numerous monsters and assorted social menaces seem to inflict themselves simultaneously on various American cities and towns. This principal focus is occasionally interrupted by commercial breaks and other assorted side features."
tt0059895,Jacques Tourneur,War-Gods of the Deep,Adventure,"A chance discovery leads American mining engineer Ben Harris and acquaintance Harold to discover a lost city under the sea while searching for their kidnapped friend Jill. Held captive in the underwater city by the tyrannical Captain (Vincent Price), and his crew of former smugglers, the three plot to escape..."
tt0056943,Jacques Tourneur,The Comedy of Terrors,Comedy,"An undertaker who hasn't had any 'customers' in a long time is forced to pay one year's back-rent. To get money he starts to kill people, which brings absurd results."
tt0147052,Jacques Tourneur,Mission of Danger,NA,"After his Rangers (Buddy Ebsen, Don Burnett) are caught during a raid, a major (Keith Larsen) must infiltrate the French army to save his men."
tt0052604,Jacques Tourneur,La battaglia di Maratona,History,A Greek soldier leads the fight against an invading Persian army.
tt0053362,Jacques Tourneur,Timbuktu,War,An American wheeler-dealer woos a colonel's wife amid danger at a French Foreign Legion fort.
tt0052828,Jacques Tourneur,Frontier Rangers,Adventure,"A pastiche of three episodes from the 1958 TV series Northwest Passage, stitched together as a feature and released theatrically in Europe."
tt0051605,Jacques Tourneur,The Fearmakers,Drama,A Korean War veteran discovers his Washington-based PR firm has been taken over by Communist infiltrators.
tt0050766,Jacques Tourneur,Night of the Demon,Horror,"American professor John Holden arrives in London for a conference on parapsychology only to discover that the colleague he was supposed to meet was killed in a freak accident the day before. It turns out that the deceased had been investigating a cult lead by Dr. Julian Karswell. Though a skeptic, Holden is suspicious of the devil-worshiping Karswell. Following a trail of mysterious manuscripts, Holden enters a world that makes him question his faith in science."
tt0049552,Jacques Tourneur,Nightfall,Action,An innocent man turns fugitive as he reconstructs events that implicate him for a murder and robbery he did not commit.
tt0049278,Jacques Tourneur,Great Day in the Morning,Western,"After a card game Southerner Owen Pentecost finds himself the owner of a Denver hotel. Involved with two women - one who came with the hotel, and one newly arrived from the East to open a dress shop - he then has to make even more fundamental choices when, with the start of the Civil War, he becomes one of a small minority in a strongly Unionist town."
tt0048806,Jacques Tourneur,Wichita,Western,Former buffalo hunter and entrepreneur Wyatt Earp arrives in the lawless cattle town of Wichita Kansas. His skill as a gun-fighter make him a perfect candidate for Marshal but he refuses the job until he feels morally obligated to bring law and order to this wild town.
tt0048666,Jacques Tourneur,Stranger on Horseback,Romance,A circuit judge in the old west attempts to bring a suspected killer to justice. The judge runs afoul of the killer's rich cattle baron father in the process.
tt0045512,Jacques Tourneur,Appointment in Honduras,Adventure,"On a tramp steamer off Central America are Mr. and Mrs. Sheppard, five prisoners en route to a Nicaraguan prison, and Corbett, an American carrying money for a Honduran counter-revolution. Denied permission to land in Honduras, Corbett releases the prisoners and with their aid hijacks the ship. They land, taking the wealthy Sheppards as hostages, and start the arduous trip upriver to Corbett's rendezvous, meeting jungle hazards"
tt0045316,Jacques Tourneur,Way of a Gaucho,Romance,"In 1875 Argentina, after killing a man, a gaucho is sentenced to harsh army duty but he deserts the army and becomes a bandit leader."
tt0043288,Jacques Tourneur,Anne of the Indies,Adventure,"After seizing an English ship, buccaneer captain Anne Providence spares Pierre LaRochelle from walking the plank - as he's in irons he is presumably no friend of England. He signs on as a pirate and she is increasingly drawn to him, a feeling that seems to be reciprocated. When fearsome Captain Blackbeard, her teacher in the ways of pirating, sets eyes on LaRochelle he recalls him as a French navy officer. Anne sticks by her man but the truth, when it is uncovered, is even more painful."
tt0043409,Jacques Tourneur,Circle of Danger,Thriller,An American travels to Europe to find out the details about his brother's death. As he digs deeper the incident become more mysterious.
tt0042464,Jacques Tourneur,The Flame and the Arrow,Adventure,"Dardo, a Robin Hood-like figure, and his loyal followers use a Roman ruin in Medieval Lombardy as their headquarters as they conduct an insurgency against their Hessian conquerors."
tt0042998,Jacques Tourneur,Stars in My Crown,Drama,The story of a young pastor coming to a small town in the United States to set up his ministry.  The movie tells of the various relationships and struggles he goes through as he goes about raising his family and preaching to the community.
tt0041328,Jacques Tourneur,Easy Living,Drama,"A football halfback has a heart condition, a nagging wife and a team secretary who loves him."
tt0040155,Jacques Tourneur,Berlin Express,Thriller,Robert Ryan leads a group of Allied agents fighting an underground Nazi group in post-war Europe.
tt0039689,Jacques Tourneur,Out of the Past,Mystery,"Jeff Bailey seems to be a mundane gas station owner in remote Bridgeport, CA. He is dating local girl Ann Miller and lives a quiet life. But Jeff has a secret past, and when a mysterious stranger arrives in town, Jeff is forced to return to the dark world he had tried to escape."
tt0038395,Jacques Tourneur,Canyon Passage,Western,Businessman Logan Stuart is torn between his love of two very different women in 1850s Oregon and his loyalty to a compulsive gambler friend who goes over the line.
tt0036807,Jacques Tourneur,Experiment Perilous,Drama,"In 1903, Doctor Huntington Bailey (Brent) meets a friendly older lady during a train trip. She tells him that she is going to visit her brother Nick and his lovely young wife Allida. Once in New York, Bailey hears that his train companion suddenly died. Shortly afterward, he meets the strange couple and gets suspicious of Nick's treatment of his wife."
tt0036748,Jacques Tourneur,Days of Glory,Drama,A heroic guerilla group fights back against impossible odds during the 1941 Nazi invasion of Russia.
tt0186493,Jacques Tourneur,Reward Unlimited,NA,Short film about nurse service in wartime.
tt0036104,Jacques Tourneur,The Leopard Man,Mystery,"When a leopard escapes during a publicity stunt, it triggers a series of murders."
tt0036027,Jacques Tourneur,I Walked with a Zombie,Drama,"A nurse in the Caribbean turns to voodoo in hopes of curing her patient, an unusual woman whose husband she's fallen in love with."
tt0034587,Jacques Tourneur,Cat People,Horror,"Serbian fashion designer Irena Dubrovna and American marine engineer Oliver Reed meet in Central Park, fall in love and marry after a brief courtship; but Irena won't consummate the union for fear that she will turn into a panther compelled to kill her lover, pursuant to a belief harbored by her home village."
